Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race_round,RaceName
0 days 01:05:41.437000,GAS,10,0 days 00:01:54.457000,2.0,2.0,0 days 01:04:16.161000,,0 days 00:00:58.024000,0 days 00:00:29.706000,0 days 00:00:26.727000,0 days 01:04:47.164000,0 days 01:05:16.870000,0 days 01:05:43.597000,267.0,254.0,295.0,,False,INTERMEDIATE,7.0,False,Alpine,0 days 01:03:46.980000,2023-08-27 13:04:47.354,1,16.0,False,,False,False,13,Dutch Grand Prix
0 days 01:20:11.606000,GAS,10,0 days 00:01:38.136000,12.0,3.0,0 days 01:18:53.630000,,0 days 00:00:46.387000,0 days 00:00:27.700000,0 days 00:00:24.049000,0 days 01:19:22.017000,0 days 01:19:49.717000,0 days 01:20:13.766000,281.0,261.0,292.0,,False,SOFT,1.0,True,Alpine,0 days 01:18:33.470000,2023-08-27 13:19:33.844,1,4.0,False,,False,False,13,Dutch Grand Prix
0 days 02:09:00.553000,GAS,10,0 days 00:01:39.375000,47.0,4.0,0 days 02:07:47.202000,,0 days 00:00:50.395000,0 days 00:00:26.263000,0 days 00:00:22.717000,0 days 02:08:13.733000,0 days 02:08:39.996000,0 days 02:09:02.713000,287.0,265.0,297.0,,False,SOFT,1.0,True,Alpine,0 days 02:07:21.178000,2023-08-27 14:08:21.552,1,6.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:01.446000,GAS,10,0 days 00:01:40.395000,61.0,5.0,0 days 02:25:41.699000,,0 days 00:00:46.767000,0 days 00:00:28.441000,0 days 00:00:25.187000,0 days 02:26:09.978000,0 days 02:26:38.419000,0 days 02:27:03.606000,281.0,262.0,291.0,,False,INTERMEDIATE,1.0,True,Alpine,0 days 02:25:21.051000,2023-08-27 14:26:21.425,1,5.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:40.328000,GAS,10,,65.0,6.0,0 days 03:13:23.351000,,,0 days 00:00:49.428000,0 days 00:00:39.576000,,0 days 03:15:02.912000,0 days 03:15:42.567000,179.0,168.0,247.0,,False,INTERMEDIATE,5.0,False,Alpine,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,4.0,False,,False,False,13,Dutch Grand Prix
0 days 01:05:32.443000,PER,11,0 days 00:01:49.613000,2.0,2.0,0 days 01:04:06.020000,,0 days 00:00:52.335000,0 days 00:00:29.343000,0 days 00:00:27.935000,0 days 01:04:37.311000,0 days 01:05:06.654000,0 days 01:05:34.589000,269.0,258.0,280.0,,False,INTERMEDIATE,1.0,True,Red Bull Racing,0 days 01:03:42.830000,2023-08-27 13:04:43.204,1,11.0,False,,False,False,13,Dutch Grand Prix
0 days 01:21:24.542000,PER,11,0 days 00:01:38.175000,13.0,3.0,0 days 01:20:06.441000,,0 days 00:00:46.063000,0 days 00:00:27.944000,0 days 00:00:24.168000,0 days 01:20:34.576000,0 days 01:21:02.520000,0 days 01:21:26.688000,281.0,260.0,291.0,,False,SOFT,1.0,True,Red Bull Racing,0 days 01:19:46.367000,2023-08-27 13:20:46.741,1,2.0,False,,False,False,13,Dutch Grand Prix
0 days 02:07:31.201000,PER,11,0 days 00:01:33.107000,46.0,4.0,0 days 02:06:17.470000,,0 days 00:00:43.703000,0 days 00:00:26.665000,0 days 00:00:22.739000,0 days 02:06:43.943000,0 days 02:07:10.608000,0 days 02:07:33.347000,284.0,262.0,295.0,,False,SOFT,2.0,False,Red Bull Racing,0 days 02:05:58.094000,2023-08-27 14:06:58.468,1,4.0,False,,False,False,13,Dutch Grand Prix
0 days 02:26:49.903000,PER,11,0 days 00:01:49.850000,61.0,5.0,0 days 02:25:28.246000,,0 days 00:00:55.206000,0 days 00:00:29.265000,0 days 00:00:25.379000,0 days 02:25:57.405000,0 days 02:26:26.670000,0 days 02:26:52.049000,275.0,263.0,290.0,,False,INTERMEDIATE,7.0,False,Red Bull Racing,0 days 02:25:00.053000,2023-08-27 14:26:00.427,1,3.0,False,,False,False,13,Dutch Grand Prix
0 days 03:12:46.115000,PER,11,,64.0,6.0,0 days 03:11:05.760000,0 days 03:12:46.289000,,0 days 00:00:31.958000,0 days 00:00:36.705000,,0 days 03:12:11.556000,0 days 03:12:48.555000,238.0,236.0,,,False,INTERMEDIATE,7.0,False,Red Bull Racing,0 days 02:30:03.540000,2023-08-27 14:31:03.914,651,6.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:38.234000,PER,11,,65.0,7.0,0 days 03:13:21.898000,,0 days 00:01:23.888000,0 days 00:00:48.645000,0 days 00:00:39.639000,0 days 03:14:12.147000,0 days 03:15:00.787000,0 days 03:15:40.380000,179.0,183.0,240.0,,False,INTERMEDIATE,8.0,False,Red Bull Racing,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,3.0,False,,False,False,13,Dutch Grand Prix
0 days 01:07:15.355000,ALO,14,0 days 00:01:49.357000,3.0,2.0,0 days 01:05:47.175000,,0 days 00:00:50.061000,0 days 00:00:31.830000,0 days 00:00:27.466000,0 days 01:06:18.209000,0 days 01:06:50.039000,0 days 01:07:17.505000,223.0,246.0,290.0,,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:05:25.998000,2023-08-27 13:06:26.372,1,7.0,False,,False,False,13,Dutch Grand Prix
0 days 01:18:50.148000,ALO,14,0 days 00:01:40.065000,11.0,3.0,0 days 01:17:30.787000,,0 days 00:00:47.324000,0 days 00:00:28.458000,0 days 00:00:24.283000,0 days 01:17:59.557000,0 days 01:18:28.015000,0 days 01:18:52.298000,280.0,262.0,292.0,,False,SOFT,1.0,True,Aston Martin,0 days 01:17:10.083000,2023-08-27 13:18:10.457,1,5.0,False,,False,False,13,Dutch Grand Prix
0 days 02:11:29.067000,ALO,14,0 days 00:01:38.405000,49.0,4.0,0 days 02:10:16.387000,,0 days 00:00:49.636000,0 days 00:00:26.455000,0 days 00:00:22.314000,0 days 02:10:42.448000,0 days 02:11:08.903000,0 days 02:11:31.217000,287.0,277.0,298.0,,False,SOFT,3.0,False,Aston Martin,0 days 02:09:50.662000,2023-08-27 14:10:51.036,1,4.0,False,,False,False,13,Dutch Grand Prix
0 days 02:28:19.184000,ALO,14,0 days 00:01:44.305000,62.0,5.0,0 days 02:26:56.104000,,0 days 00:00:49.170000,0 days 00:00:29.830000,0 days 00:00:25.305000,0 days 02:27:26.199000,0 days 02:27:56.029000,0 days 02:28:21.334000,259.0,264.0,292.0,,False,INTERMEDIATE,4.0,False,Aston Martin,0 days 02:26:34.879000,2023-08-27 14:27:35.253,1,3.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:37.385000,ALO,14,,65.0,6.0,0 days 03:13:17.539000,,,0 days 00:00:48.833000,0 days 00:00:39.803000,,0 days 03:14:59.756000,0 days 03:15:39.646000,188.0,195.0,164.0,,False,INTERMEDIATE,7.0,False,Aston Martin,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,2.0,False,,False,False,13,Dutch Grand Prix
0 days 01:05:44.857000,LEC,16,0 days 00:01:58.969000,2.0,2.0,0 days 01:04:19.114000,,0 days 00:01:02.095000,0 days 00:00:30.229000,0 days 00:00:26.645000,0 days 01:04:50.133000,0 days 01:05:20.362000,0 days 01:05:47.007000,260.0,264.0,293.0,,False,INTERMEDIATE,1.0,True,Ferrari,0 days 01:03:45.888000,2023-08-27 13:04:46.262,1,17.0,False,,False,False,13,Dutch Grand Prix
0 days 01:20:33.310000,LEC,16,0 days 00:01:47.200000,12.0,3.0,0 days 01:19:13.942000,,0 days 00:00:54.699000,0 days 00:00:28.615000,0 days 00:00:23.886000,0 days 01:19:42.959000,0 days 01:20:11.574000,0 days 01:20:35.460000,286.0,267.0,298.0,,False,SOFT,1.0,True,Ferrari,0 days 01:18:46.110000,2023-08-27 13:19:46.484,1,13.0,False,,False,False,13,Dutch Grand Prix
0 days 01:11:00.386000,STR,18,0 days 00:01:43.905000,5.0,2.0,0 days 01:09:37.077000,,0 days 00:00:48.154000,0 days 00:00:28.920000,0 days 00:00:26.831000,0 days 01:10:06.775000,0 days 01:10:35.695000,0 days 01:11:02.526000,277.0,261.0,289.0,,False,INTERMEDIATE,1.0,True,Aston Martin,0 days 01:09:16.481000,2023-08-27 13:10:16.855,1,19.0,False,,False,False,13,Dutch Grand Prix
0 days 01:18:27.067000,STR,18,0 days 00:01:42.634000,10.0,3.0,0 days 01:17:05.194000,,0 days 00:00:47.493000,0 days 00:00:29.522000,0 days 00:00:25.619000,0 days 01:17:34.066000,0 days 01:18:03.588000,0 days 01:18:29.207000,281.0,258.0,291.0,,False,SOFT,1.0,True,Aston Martin,0 days 01:16:44.433000,2023-08-27 13:17:44.807,1,19.0,False,,False,False,13,Dutch Grand Prix
0 days 01:29:00.627000,STR,18,0 days 00:02:07.606000,17.0,4.0,0 days 01:27:13.246000,,0 days 00:00:54.084000,0 days 00:00:38.654000,0 days 00:00:34.868000,0 days 01:27:49.245000,0 days 01:28:27.899000,0 days 01:29:02.767000,189.0,225.0,122.0,,False,MEDIUM,1.0,True,Aston Martin,0 days 01:26:53.021000,2023-08-27 13:27:53.395,4,19.0,False,,False,False,13,Dutch Grand Prix
0 days 01:54:12.531000,STR,18,0 days 00:01:34.591000,35.0,5.0,0 days 01:52:58.453000,,0 days 00:00:45.219000,0 days 00:00:26.432000,0 days 00:00:22.940000,0 days 01:53:25.299000,0 days 01:53:51.731000,0 days 01:54:14.671000,283.0,264.0,294.0,,False,SOFT,1.0,True,Aston Martin,0 days 01:52:37.940000,2023-08-27 13:53:38.314,1,19.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:42.948000,STR,18,0 days 00:01:45.281000,61.0,6.0,0 days 02:26:19.761000,,0 days 00:00:50.473000,0 days 00:00:29.156000,0 days 00:00:25.652000,0 days 02:26:50.280000,0 days 02:27:19.436000,0 days 02:27:45.088000,267.0,263.0,293.0,,False,INTERMEDIATE,6.0,False,Aston Martin,0 days 02:25:57.667000,2023-08-27 14:26:58.041,1,14.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:17.022000,STR,18,,64.0,7.0,0 days 03:11:31.525000,0 days 03:13:17.507000,,0 days 00:00:32.835000,0 days 00:00:36.982000,,0 days 03:12:42.180000,0 days 03:13:19.242000,245.0,231.0,,,False,INTERMEDIATE,6.0,False,Aston Martin,0 days 02:31:20.667000,2023-08-27 14:32:21.041,514,13.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:53.846000,STR,18,,65.0,8.0,0 days 03:13:51.054000,,0 days 00:01:08.496000,0 days 00:00:49.561000,0 days 00:00:38.820000,0 days 03:14:27.647000,0 days 03:15:17.193000,0 days 03:15:56.067000,244.0,154.0,181.0,,False,INTERMEDIATE,7.0,False,Aston Martin,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,13.0,False,,False,False,13,Dutch Grand Prix
0 days 01:03:55.031000,MAG,20,0 days 00:01:51.944000,1.0,1.0,0 days 01:02:17.710000,0 days 01:03:55.646000,,0 days 00:00:29.953000,0 days 00:00:39.577000,,0 days 01:03:17.677000,0 days 01:03:57.349000,243.0,255.0,,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:02:04.960000,2023-08-27 13:03:05.334,1,20.0,False,,False,False,13,Dutch Grand Prix
0 days 01:05:53.343000,MAG,20,0 days 00:01:58.312000,2.0,2.0,0 days 01:04:27.036000,,0 days 00:01:01.517000,0 days 00:00:30.148000,0 days 00:00:26.647000,0 days 01:04:58.696000,0 days 01:05:28.844000,0 days 01:05:55.491000,242.0,257.0,284.0,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 01:03:55.031000,2023-08-27 13:04:55.405,1,19.0,False,,False,False,13,Dutch Grand Prix
0 days 01:17:40.908000,MAG,20,0 days 00:01:42.023000,10.0,3.0,0 days 01:16:19.632000,,0 days 00:00:47.212000,0 days 00:00:29.524000,0 days 00:00:25.287000,0 days 01:16:48.245000,0 days 01:17:17.769000,0 days 01:17:43.056000,281.0,259.0,289.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 01:15:58.885000,2023-08-27 13:16:59.259,1,12.0,False,,False,False,13,Dutch Grand Prix
0 days 01:55:24.203000,MAG,20,0 days 00:01:36.569000,36.0,4.0,0 days 01:54:08.733000,,0 days 00:00:46.449000,0 days 00:00:27.111000,0 days 00:00:23.009000,0 days 01:54:36.231000,0 days 01:55:03.342000,0 days 01:55:26.351000,282.0,263.0,292.0,,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:53:47.634000,2023-08-27 13:54:48.008,1,18.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:57.201000,MAG,20,0 days 00:01:48.463000,61.0,5.0,0 days 02:26:32.870000,,0 days 00:00:53.698000,0 days 00:00:29.716000,0 days 00:00:25.049000,0 days 02:27:04.584000,0 days 02:27:34.300000,0 days 02:27:59.349000,252.0,262.0,292.0,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 02:26:08.738000,2023-08-27 14:27:09.112,1,18.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:32.785000,MAG,20,,64.0,6.0,0 days 03:11:43.181000,0 days 03:13:31.679000,,0 days 00:00:32.743000,0 days 00:00:40.838000,,0 days 03:12:54.180000,0 days 03:13:35.023000,227.0,220.0,,,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 02:31:48.692000,2023-08-27 14:32:49.066,514,17.0,False,,False,False,13,Dutch Grand Prix
0 days 03:16:01.853000,MAG,20,0 days 00:02:29.068000,65.0,7.0,0 days 03:14:02.335000,,0 days 00:01:02.764000,0 days 00:00:48.463000,0 days 00:00:37.841000,0 days 03:14:37.697000,0 days 03:15:26.160000,0 days 03:16:04.001000,235.0,224.0,225.0,,False,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 03:13:32.785000,2023-08-27 15:14:33.159,4,17.0,False,,False,False,13,Dutch Grand Prix
0 days 01:05:48.801000,TSU,22,0 days 00:01:58.845000,2.0,2.0,0 days 01:04:22.848000,,0 days 00:01:01.721000,0 days 00:00:30.084000,0 days 00:00:27.040000,0 days 01:04:53.827000,0 days 01:05:23.911000,0 days 01:05:50.951000,247.0,256.0,285.0,,False,INTERMEDIATE,6.0,False,AlphaTauri,0 days 01:03:49.956000,2023-08-27 13:04:50.330,1,18.0,False,,False,False,13,Dutch Grand Prix
0 days 01:19:04.539000,TSU,22,0 days 00:01:40.282000,11.0,3.0,0 days 01:17:43.725000,,0 days 00:00:45.987000,0 days 00:00:28.966000,0 days 00:00:25.329000,0 days 01:18:12.394000,0 days 01:18:41.360000,0 days 01:19:06.689000,278.0,258.0,288.0,,False,SOFT,1.0,True,AlphaTauri,0 days 01:17:24.257000,2023-08-27 13:18:24.631,1,9.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:35.279000,TSU,22,0 days 00:01:45.045000,61.0,4.0,0 days 02:26:11.417000,,0 days 00:00:49.671000,0 days 00:00:29.586000,0 days 00:00:25.788000,0 days 02:26:42.055000,0 days 02:27:11.641000,0 days 02:27:37.429000,266.0,258.0,289.0,,False,INTERMEDIATE,6.0,False,AlphaTauri,0 days 02:25:50.234000,2023-08-27 14:26:50.608,1,12.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:14.139000,TSU,22,,64.0,5.0,0 days 03:11:28.900000,0 days 03:13:14.414000,,0 days 00:00:32.331000,0 days 00:00:36.859000,,0 days 03:12:39.430000,0 days 03:13:16.383000,242.0,245.0,,,False,INTERMEDIATE,6.0,False,AlphaTauri,0 days 02:31:13.485000,2023-08-27 14:32:13.859,514,12.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:52.571000,TSU,22,,65.0,6.0,0 days 03:13:49.241000,,0 days 00:01:10.031000,0 days 00:00:50.238000,0 days 00:00:38.189000,0 days 03:14:26.319000,0 days 03:15:16.583000,0 days 03:15:54.802000,244.0,154.0,239.0,,False,INTERMEDIATE,7.0,False,AlphaTauri,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,12.0,False,,False,False,13,Dutch Grand Prix
0 days 02:06:35.166000,ALB,23,0 days 00:01:34.284000,45.0,2.0,0 days 02:05:21.158000,,0 days 00:00:45.341000,0 days 00:00:26.361000,0 days 00:00:22.582000,0 days 02:05:48.366000,0 days 02:06:14.727000,0 days 02:06:37.309000,285.0,264.0,319.0,,False,MEDIUM,1.0,True,Williams,0 days 02:05:00.882000,2023-08-27 14:06:01.256,1,11.0,False,,False,False,13,Dutch Grand Prix
0 days 02:28:41.888000,ALB,23,0 days 00:01:45.255000,62.0,3.0,0 days 02:27:18.494000,,0 days 00:00:50.325000,0 days 00:00:29.574000,0 days 00:00:25.356000,0 days 02:27:49.101000,0 days 02:28:18.675000,0 days 02:28:44.031000,278.0,262.0,289.0,,False,INTERMEDIATE,6.0,False,Williams,0 days 02:26:56.633000,2023-08-27 14:27:57.007,12,8.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:02.800000,ALB,23,,64.0,4.0,0 days 03:11:21.400000,0 days 03:13:02.883000,,0 days 00:00:30.948000,0 days 00:00:36.981000,,0 days 03:12:27.962000,0 days 03:13:05.008000,252.0,246.0,,,False,INTERMEDIATE,6.0,False,Williams,0 days 02:30:37.988000,2023-08-27 14:31:38.362,51,9.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:48.374000,ALB,23,,65.0,5.0,0 days 03:13:42.070000,,0 days 00:01:16.013000,0 days 00:00:50.657000,0 days 00:00:38.972000,0 days 03:14:20.959000,0 days 03:15:11.615000,0 days 03:15:50.614000,249.0,146.0,184.0,,False,INTERMEDIATE,7.0,False,Williams,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,8.0,False,,False,False,13,Dutch Grand Prix
0 days 01:05:41.162000,ZHO,24,0 days 00:01:52.606000,2.0,2.0,0 days 01:04:12.176000,,0 days 00:00:55.076000,0 days 00:00:30.573000,0 days 00:00:26.957000,0 days 01:04:45.789000,0 days 01:05:16.362000,0 days 01:05:43.319000,253.0,253.0,284.0,,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 01:03:48.556000,2023-08-27 13:04:48.930,1,15.0,False,,False,False,13,Dutch Grand Prix
0 days 01:18:53.248000,ZHO,24,0 days 00:01:44.703000,11.0,3.0,0 days 01:17:29.319000,,0 days 00:00:49.290000,0 days 00:00:30.110000,0 days 00:00:25.303000,0 days 01:17:59.992000,0 days 01:18:30.102000,0 days 01:18:55.405000,274.0,257.0,288.0,,False,MEDIUM,1.0,True,Alfa Romeo,0 days 01:17:08.545000,2023-08-27 13:18:08.919,1,6.0,False,,False,False,13,Dutch Grand Prix
0 days 01:57:54.924000,ZHO,24,0 days 00:01:35.648000,38.0,4.0,0 days 01:56:40.324000,,0 days 00:00:46.126000,0 days 00:00:26.452000,0 days 00:00:23.070000,0 days 01:57:07.559000,0 days 01:57:34.011000,0 days 01:57:57.081000,280.0,263.0,289.0,,False,SOFT,1.0,True,Alfa Romeo,0 days 01:56:19.276000,2023-08-27 13:57:19.650,1,17.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:39.342000,ZHO,24,0 days 00:01:45.850000,61.0,5.0,0 days 02:26:15.495000,,0 days 00:00:51.052000,0 days 00:00:29.319000,0 days 00:00:25.479000,0 days 02:26:46.701000,0 days 02:27:16.020000,0 days 02:27:41.499000,257.0,259.0,289.0,,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 02:25:53.492000,2023-08-27 14:26:53.866,1,13.0,False,,False,False,13,Dutch Grand Prix
0 days 01:28:17.712000,HUL,27,0 days 00:02:07.901000,17.0,2.0,0 days 01:26:30.825000,,0 days 00:00:54.919000,0 days 00:00:39.481000,0 days 00:00:33.501000,0 days 01:27:06.887000,0 days 01:27:46.368000,0 days 01:28:19.869000,152.0,212.0,224.0,,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:26:09.811000,2023-08-27 13:27:10.185,4,16.0,False,,False,False,13,Dutch Grand Prix
0 days 02:12:04.589000,HUL,27,0 days 00:01:33.698000,49.0,3.0,0 days 02:10:51.199000,,0 days 00:00:44.150000,0 days 00:00:26.855000,0 days 00:00:22.693000,0 days 02:11:17.198000,0 days 02:11:44.053000,0 days 02:12:06.746000,284.0,264.0,295.0,,False,SOFT,1.0,True,Haas F1 Team,0 days 02:10:30.891000,2023-08-27 14:11:31.265,1,16.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:45.961000,HUL,27,0 days 00:01:47.710000,61.0,4.0,0 days 02:26:22.417000,,0 days 00:00:52.645000,0 days 00:00:29.849000,0 days 00:00:25.216000,0 days 02:26:53.053000,0 days 02:27:22.902000,0 days 02:27:48.118000,256.0,260.0,291.0,,False,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 02:25:58.251000,2023-08-27 14:26:58.625,1,15.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:19.887000,HUL,27,,64.0,5.0,0 days 03:11:33.369000,0 days 03:13:19.976000,,0 days 00:00:32.795000,0 days 00:00:38.380000,,0 days 03:12:43.664000,0 days 03:13:22.179000,212.0,238.0,,,False,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 02:31:22.883000,2023-08-27 14:32:23.257,514,14.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:54.863000,HUL,27,,65.0,6.0,0 days 03:13:52.835000,,0 days 00:01:06.569000,0 days 00:00:49.686000,0 days 00:00:38.774000,0 days 03:14:28.616000,0 days 03:15:18.287000,0 days 03:15:57.114000,223.0,158.0,219.0,,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,14.0,False,,False,False,13,Dutch Grand Prix
0 days 01:07:29.232000,OCO,31,0 days 00:01:50.095000,3.0,2.0,0 days 01:06:02.284000,,0 days 00:00:51.938000,0 days 00:00:30.188000,0 days 00:00:27.969000,0 days 01:06:33.226000,0 days 01:07:03.414000,0 days 01:07:31.383000,267.0,256.0,284.0,,False,INTERMEDIATE,1.0,True,Alpine,0 days 01:05:39.137000,2023-08-27 13:06:39.511,1,17.0,False,,False,False,13,Dutch Grand Prix
0 days 01:19:05.556000,OCO,31,0 days 00:01:39.291000,11.0,3.0,0 days 01:17:46.693000,,0 days 00:00:46.027000,0 days 00:00:29.057000,0 days 00:00:24.207000,0 days 01:18:14.443000,0 days 01:18:43.500000,0 days 01:19:07.707000,282.0,262.0,292.0,,False,SOFT,1.0,True,Alpine,0 days 01:17:26.265000,2023-08-27 13:18:26.639,1,10.0,False,,False,False,13,Dutch Grand Prix
0 days 02:05:22.679000,OCO,31,0 days 00:01:33,44.0,4.0,0 days 02:04:09.316000,,0 days 00:00:44.146000,0 days 00:00:26.136000,0 days 00:00:22.718000,0 days 02:04:35.976000,0 days 02:05:02.112000,0 days 02:05:24.830000,285.0,276.0,312.0,,False,SOFT,1.0,True,Alpine,0 days 02:03:49.679000,2023-08-27 14:04:50.053,1,12.0,False,,False,False,13,Dutch Grand Prix
0 days 02:28:51.634000,OCO,31,0 days 00:01:48.996000,62.0,5.0,0 days 02:27:25.322000,,0 days 00:00:52.374000,0 days 00:00:30.133000,0 days 00:00:26.489000,0 days 02:27:57.163000,0 days 02:28:27.296000,0 days 02:28:53.785000,271.0,246.0,282.0,,False,WET,1.0,True,Alpine,0 days 02:27:02.638000,2023-08-27 14:28:03.012,12,11.0,False,,False,False,13,Dutch Grand Prix
0 days 03:13:09.571000,OCO,31,,64.0,6.0,0 days 03:11:25.588000,0 days 03:13:09.898000,,0 days 00:00:32.466000,0 days 00:00:35.229000,,0 days 03:12:36.493000,0 days 03:13:11.867000,225.0,242.0,,,False,INTERMEDIATE,1.0,True,Alpine,0 days 02:30:53.189000,2023-08-27 14:31:53.563,51,11.0,False,,False,False,13,Dutch Grand Prix
0 days 03:15:51.476000,OCO,31,,65.0,7.0,0 days 03:13:46.991000,,0 days 00:01:12.949000,0 days 00:00:50.092000,0 days 00:00:38.854000,0 days 03:14:24.709000,0 days 03:15:14.802000,0 days 03:15:53.677000,232.0,117.0,181.0,,False,INTERMEDIATE,2.0,False,Alpine,0 days 03:12:59.758000,2023-08-27 15:14:00.132,14,11.0,False,,False,False,13,Dutch Grand Prix
0 days 01:09:05.851000,NOR,4,0 days 00:01:47.537000,4.0,2.0,0 days 01:07:39.063000,,0 days 00:00:50.443000,0 days 00:00:30.068000,0 days 00:00:27.026000,0 days 01:08:10.903000,0 days 01:08:40.971000,0 days 01:09:07.997000,226.0,254.0,289.0,,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:07:18.314000,2023-08-27 13:08:18.688,1,15.0,False,,False,False,13,Dutch Grand Prix
0 days 01:19:11.232000,NOR,4,0 days 00:01:38.110000,11.0,3.0,0 days 01:17:54.084000,,0 days 00:00:46.507000,0 days 00:00:27.949000,0 days 00:00:23.654000,0 days 01:18:21.775000,0 days 01:18:49.724000,0 days 01:19:13.378000,279.0,262.0,290.0,,False,SOFT,2.0,False,McLaren,0 days 01:17:33.122000,2023-08-27 13:18:33.496,1,13.0,False,,False,False,13,Dutch Grand Prix
0 days 02:04:09.078000,NOR,4,0 days 00:01:32.039000,43.0,4.0,0 days 02:02:56.520000,,0 days 00:00:43.490000,0 days 00:00:26.089000,0 days 00:00:22.460000,0 days 02:03:22.675000,0 days 02:03:48.764000,0 days 02:04:11.224000,282.0,265.0,293.0,,False,SOFT,4.0,False,McLaren,0 days 02:02:37.039000,2023-08-27 14:03:37.413,1,14.0,False,,False,False,13,Dutch Grand Prix
0 days 02:27:15.175000,NOR,4,0 days 00:01:40.285000,61.0,5.0,0 days 02:25:55.355000,,0 days 00:00:46.908000,0 days 00:00:28.622000,0 days 00:00:24.755000,0 days 02:26:23.944000,0 days 02:26:52.566000,0 days 02:27:17.321000,280.0,261.0,292.0,,False,INTERMEDIATE,5.0,False,McLaren,0 days 02:25:34.890000,2023-08-27 14:26:35.264,1,9.0,False,,False,False,13,Dutch Grand Prix
0 days 03:12:49.536000,NOR,4,,64.0,6.0,0 days 03:11:12.135000,0 days 03:12:49.336000,,0 days 00:00:30.715000,0 days 00:00:34.673000,,0 days 03:12:17.009000,0 days 03:12:51.727000,249.0,243.0,,,False,INTERMEDIATE,12.0,False,McLaren,0 days 02:30:28.984000,2023-08-27 14:31:29.358,51,7.0,False,,False,False,13,Dutch Grand Prix
