LapNumber,TyreLife,FreshTyre,Position,Stint,SpeedFL,Year,LapTime_seconds,has_safety_car,has_vsc,has_red_flag,has_yellow,Compound_encoded,Driver_encoded,RaceName_encoded
15.0,1.0,False,2.0,2.0,279.0,2023,118.378,0,0,0,0,1,30,5
37.0,1.0,True,1.0,3.0,281.0,2023,118.49,0,0,0,0,3,30,5
10.0,1.0,True,20.0,2.0,278.0,2023,121.262,0,0,0,0,3,6,5
26.0,1.0,True,17.0,3.0,280.0,2023,119.404,0,0,0,0,3,6,5
41.0,1.0,True,10.0,4.0,289.0,2023,128.544,0,1,0,0,1,6,5
18.0,3.0,False,3.0,2.0,280.0,2023,118.797,0,0,0,0,1,21,5
35.0,1.0,True,2.0,3.0,281.0,2023,118.785,0,0,0,0,3,21,5
15.0,1.0,True,8.0,2.0,280.0,2023,119.692,0,0,0,0,3,2,5
35.0,1.0,True,6.0,3.0,283.0,2023,117.389,0,0,0,0,3,2,5
14.0,1.0,True,5.0,2.0,282.0,2023,118.77,0,0,0,0,3,15,5
34.0,1.0,True,4.0,3.0,281.0,2023,119.477,0,0,0,0,3,15,5
16.0,1.0,True,9.0,2.0,279.0,2023,119.876,0,0,0,0,3,28,5
31.0,1.0,True,8.0,3.0,283.0,2023,117.063,0,0,0,0,3,28,5
13.0,1.0,True,15.0,2.0,284.0,2023,120.255,0,0,0,0,1,27,5
31.0,1.0,True,14.0,3.0,283.0,2023,119.303,0,0,0,0,3,27,5
41.0,1.0,True,14.0,4.0,284.0,2023,125.614,0,1,0,0,1,27,5
16.0,1.0,True,18.0,2.0,279.0,2023,120.587,0,0,0,0,3,16,5
30.0,1.0,True,17.0,3.0,281.0,2023,120.933,0,0,0,0,1,16,5
41.0,1.0,True,15.0,4.0,282.0,2023,122.547,0,1,0,0,1,16,5
12.0,1.0,True,19.0,2.0,280.0,2023,121.184,0,0,0,0,3,4,5
28.0,1.0,True,16.0,3.0,278.0,2023,120.083,0,0,0,0,3,4,5
11.0,1.0,True,18.0,2.0,279.0,2023,119.843,0,0,0,0,3,29,5
27.0,1.0,True,16.0,3.0,289.0,2023,120.3,0,0,0,0,3,29,5
41.0,4.0,False,13.0,4.0,290.0,2023,130.782,0,1,0,0,1,29,5
12.0,1.0,True,15.0,2.0,285.0,2023,119.445,0,0,0,0,1,1,5
27.0,1.0,True,14.0,3.0,286.0,2023,119.87,0,0,0,0,3,1,5
41.0,1.0,False,9.0,4.0,286.0,2023,128.659,0,1,0,0,1,1,5
13.0,1.0,True,20.0,2.0,293.0,2023,122.101,0,0,0,0,3,32,5
33.0,4.0,False,15.0,3.0,280.0,2023,119.659,0,0,0,0,1,32,5
55.0,4.0,False,16.0,4.0,281.0,2023,127.673,0,0,0,0,1,32,5
12.0,1.0,True,20.0,2.0,288.0,2023,122.579,0,0,0,0,3,10,5
27.0,1.0,True,19.0,3.0,281.0,2023,132.037,0,0,0,0,3,10,5
41.0,4.0,False,16.0,4.0,282.0,2023,125.275,0,1,0,0,1,10,5
13.0,1.0,True,12.0,2.0,287.0,2023,120.381,0,0,0,0,3,20,5
16.0,4.0,False,19.0,3.0,278.0,2023,135.708,0,0,0,0,3,20,5
33.0,1.0,True,19.0,4.0,281.0,2023,138.694,0,0,0,0,3,20,5
11.0,1.0,True,20.0,2.0,278.0,2023,129.886,0,0,0,0,3,19,5
18.0,4.0,False,19.0,3.0,278.0,2023,128.607,0,0,0,0,1,19,5
28.0,1.0,True,19.0,4.0,279.0,2023,127.663,0,0,0,0,2,19,5
38.0,1.0,True,19.0,5.0,282.0,2023,128.682,0,0,0,0,3,19,5
48.0,5.0,False,17.0,6.0,281.0,2023,126.905,0,0,0,0,1,19,5
55.0,7.0,False,17.0,7.0,280.0,2023,124.847,0,0,0,0,1,19,5
13.0,1.0,True,8.0,2.0,282.0,2023,119.179,0,0,0,0,3,9,5
31.0,1.0,True,7.0,3.0,283.0,2023,119.503,0,0,0,0,3,9,5
14.0,1.0,True,6.0,2.0,280.0,2023,119.006,0,0,0,0,3,26,5
32.0,1.0,True,5.0,3.0,281.0,2023,118.492,0,0,0,0,3,26,5
14.0,1.0,True,10.0,2.0,288.0,2023,121.269,0,0,0,0,3,25,5
32.0,1.0,True,8.0,3.0,286.0,2023,118.694,0,0,0,0,3,25,5
12.0,1.0,True,14.0,2.0,278.0,2023,119.45,0,0,0,0,3,3,5
30.0,1.0,True,11.0,3.0,278.0,2023,118.886,0,0,0,0,3,3,5
15.0,1.0,True,14.0,2.0,289.0,2023,113.128,0,0,0,0,3,6,25
17.0,1.0,True,8.0,2.0,259.0,2023,119.434,1,0,0,1,3,15,25
14.0,2.0,False,11.0,2.0,287.0,2023,114.305,0,0,0,0,3,28,25
19.0,1.0,True,15.0,2.0,218.0,2023,142.638,1,0,0,0,2,27,25
9.0,1.0,True,18.0,2.0,292.0,2023,112.964,0,0,0,0,3,16,25
18.0,1.0,True,16.0,2.0,223.0,2023,149.507,1,0,0,0,3,4,25
18.0,1.0,True,8.0,2.0,246.0,2023,149.289,1,0,0,0,3,29,25
12.0,1.0,True,17.0,2.0,308.0,2023,115.874,0,0,0,0,3,32,25
19.0,1.0,True,17.0,3.0,218.0,2023,135.298,1,0,0,0,2,32,25
12.0,1.0,True,16.0,2.0,296.0,2023,113.453,0,0,0,0,3,10,25
17.0,1.0,True,12.0,2.0,215.0,2023,125.968,1,0,0,1,3,20,25
3.0,1.0,True,20.0,2.0,274.0,2023,123.534,0,0,0,0,3,19,25
20.0,1.0,True,19.0,3.0,279.0,2023,138.348,1,0,0,0,2,19,25
16.0,1.0,True,9.0,2.0,294.0,2023,113.399,0,0,0,0,3,26,25
10.0,1.0,True,19.0,2.0,289.0,2023,114.489,0,0,0,0,3,3,25
36.0,1.0,True,18.0,4.0,289.0,2023,114.109,0,0,0,0,1,3,25
2.0,1.0,True,20.0,2.0,283.0,2023,124.805,0,0,0,0,3,22,25
3.0,1.0,True,18.0,3.0,291.0,2023,110.649,1,0,0,0,3,21,2
3.0,2.0,False,19.0,3.0,289.0,2023,110.807,1,0,0,0,3,27,2
37.0,8.0,False,17.0,5.0,290.0,2023,89.657,0,0,0,0,3,27,2
46.0,1.0,True,17.0,3.0,288.0,2023,88.53,0,0,0,0,1,4,2
2.0,1.0,True,16.0,2.0,239.0,2023,119.863,1,0,0,0,3,32,2
2.0,1.0,True,15.0,2.0,247.0,2023,126.286,1,0,0,0,3,20,2
2.0,1.0,True,17.0,2.0,253.0,2023,114.147,1,0,0,0,3,3,2
6.0,1.0,True,20.0,2.0,312.0,2023,124.865,0,0,0,0,3,6,4
24.0,1.0,True,19.0,3.0,313.0,2023,124.713,0,0,0,0,3,6,4
9.0,1.0,True,19.0,2.0,318.0,2023,125.742,0,0,0,0,3,27,4
9.0,1.0,False,15.0,2.0,315.0,2023,125.578,0,0,0,0,3,29,4
8.0,1.0,True,18.0,2.0,324.0,2023,126.167,0,0,0,0,3,1,4
1.0,1.0,True,20.0,1.0,337.0,2023,122.623,0,0,0,1,3,10,4
50.0,1.0,True,17.0,2.0,310.0,2023,126.546,0,0,0,0,1,10,4
1.0,1.0,True,19.0,1.0,327.0,2023,122.501,0,0,0,1,3,20,4
51.0,1.0,True,15.0,2.0,312.0,2023,121.249,0,0,0,0,1,20,4
10.0,1.0,True,13.0,2.0,236.0,2023,135.72,1,0,0,1,3,19,4
10.0,1.0,True,11.0,2.0,47.0,2023,131.469,1,0,0,1,3,9,4
50.0,1.0,True,8.0,3.0,317.0,2023,124.793,0,0,0,0,1,25,4
7.0,1.0,True,20.0,2.0,313.0,2023,124.955,0,0,0,0,3,3,4
13.0,1.0,True,19.0,3.0,282.0,2023,140.098,1,0,0,0,3,3,4
35.0,1.0,True,19.0,4.0,309.0,2023,124.784,0,0,0,0,2,3,4
9.0,1.0,True,16.0,2.0,318.0,2023,125.475,0,0,0,0,3,22,4
46.0,1.0,True,2.0,2.0,282.0,2023,106.123,0,0,0,0,2,30,19
21.0,1.0,True,4.0,2.0,275.0,2023,106.826,0,0,0,0,3,21,19
25.0,2.0,False,5.0,2.0,277.0,2023,107.051,0,0,0,0,3,2,19
18.0,1.0,True,12.0,2.0,273.0,2023,107.89,0,0,0,0,3,25,19
19.0,1.0,True,7.0,2.0,280.0,2023,106.534,0,0,0,0,3,26,19
38.0,1.0,True,12.0,2.0,276.0,2023,105.089,0,0,0,0,2,9,19
18.0,1.0,True,15.0,2.0,272.0,2023,108.229,0,0,0,0,3,15,19
16.0,1.0,True,14.0,2.0,266.0,2023,108.049,0,0,0,0,3,6,19
40.0,1.0,True,11.0,2.0,278.0,2023,105.73,0,0,0,0,2,20,19
15.0,1.0,True,16.0,2.0,272.0,2023,107.363,0,0,0,0,3,16,19
37.0,1.0,True,14.0,2.0,274.0,2023,106.515,0,0,0,0,2,29,19
43.0,2.0,False,15.0,2.0,276.0,2023,106.469,0,0,0,0,2,28,19
16.0,1.0,True,16.0,2.0,271.0,2023,108.475,0,0,0,0,3,3,19
23.0,1.0,True,17.0,2.0,275.0,2023,107.79,0,0,0,0,3,1,19
34.0,1.0,True,16.0,2.0,276.0,2023,107.942,0,0,0,0,2,10,19
32.0,1.0,True,17.0,2.0,271.0,2023,107.897,0,0,0,0,2,32,19
5.0,1.0,True,19.0,2.0,270.0,2023,110.478,0,0,0,0,3,19,19
16.0,1.0,True,19.0,2.0,271.0,2023,110.131,0,0,0,0,3,4,19
6.0,1.0,True,18.0,2.0,270.0,2023,108.019,0,0,0,0,3,22,19
3.0,1.0,True,20.0,2.0,268.0,2023,135.625,0,0,0,0,3,27,19
56.0,1.0,True,1.0,2.0,247.0,2023,106.131,0,0,0,1,4,30,20
48.0,1.0,True,8.0,2.0,257.0,2023,79.884,0,0,0,0,2,6,20
55.0,1.0,True,7.0,3.0,252.0,2023,103.22,0,0,0,1,4,6,20
2.0,1.0,True,18.0,2.0,254.0,2023,79.704,0,0,0,0,3,21,20
35.0,2.0,False,19.0,3.0,258.0,2023,79.581,0,0,0,0,2,21,20
54.0,1.0,True,17.0,4.0,252.0,2023,102.332,0,0,0,1,4,21,20
58.0,1.0,True,17.0,5.0,248.0,2023,105.989,0,0,0,1,5,21,20
71.0,1.0,True,17.0,6.0,259.0,2023,96.744,0,0,0,0,4,21,20
56.0,1.0,True,2.0,3.0,249.0,2023,108.531,0,0,0,1,4,2,20
45.0,1.0,True,8.0,2.0,259.0,2023,79.563,0,0,0,0,2,15,20
56.0,1.0,True,6.0,3.0,251.0,2023,103.008,0,0,0,1,4,15,20
52.0,1.0,True,17.0,2.0,265.0,2023,92.189,0,0,0,0,4,28,20
21.0,1.0,True,20.0,2.0,255.0,2023,81.646,0,0,0,0,3,27,20
24.0,1.0,True,20.0,3.0,257.0,2023,80.682,0,0,0,0,1,27,20
53.0,1.0,True,20.0,4.0,252.0,2023,102.041,0,0,0,1,4,27,20
57.0,1.0,True,19.0,2.0,245.0,2023,108.018,0,0,0,1,5,16,20
54.0,1.0,True,13.0,2.0,250.0,2023,107.858,0,0,0,1,4,4,20
54.0,1.0,True,9.0,2.0,251.0,2023,101.01,0,0,0,1,4,29,20
19.0,1.0,True,20.0,2.0,203.0,2023,83.193,0,0,0,0,3,1,20
53.0,1.0,True,18.0,3.0,256.0,2023,96.281,0,0,0,0,4,1,20
2.0,1.0,True,19.0,2.0,256.0,2023,80.757,0,0,0,0,3,32,20
53.0,1.0,True,17.0,3.0,254.0,2023,96.935,0,0,0,0,4,32,20
2.0,1.0,True,20.0,2.0,258.0,2023,80.434,0,0,0,0,3,10,20
55.0,1.0,True,18.0,3.0,247.0,2023,104.22,0,0,0,1,4,10,20
60.0,1.0,True,17.0,4.0,247.0,2023,102.782,0,0,0,1,5,10,20
33.0,1.0,True,7.0,2.0,256.0,2023,79.289,0,0,0,0,3,20,20
55.0,1.0,True,3.0,3.0,248.0,2023,102.379,0,0,0,1,4,20,20
51.0,1.0,True,11.0,2.0,259.0,2023,87.706,0,0,0,0,3,19,20
55.0,1.0,True,11.0,3.0,249.0,2023,103.38,0,0,0,1,4,19,20
32.0,1.0,True,8.0,2.0,257.0,2023,78.165,0,0,0,0,3,9,20
55.0,1.0,True,4.0,3.0,253.0,2023,99.603,0,0,0,1,4,9,20
34.0,1.0,True,7.0,2.0,257.0,2023,80.767,0,0,0,0,2,26,20
56.0,1.0,True,8.0,3.0,250.0,2023,102.32,0,0,0,1,4,26,20
55.0,1.0,True,5.0,2.0,251.0,2023,115.804,0,0,0,1,4,25,20
52.0,1.0,True,16.0,2.0,262.0,2023,92.154,0,0,0,0,4,3,20
55.0,1.0,True,10.0,2.0,249.0,2023,106.026,0,0,0,1,4,22,20
27.0,1.0,True,1.0,2.0,280.0,2023,98.427,0,0,0,0,3,30,27
53.0,3.0,False,1.0,3.0,282.0,2023,97.231,0,0,0,0,1,30,27
25.0,1.0,True,5.0,2.0,275.0,2023,99.313,0,0,0,0,2,9,27
51.0,4.0,False,2.0,3.0,276.0,2023,98.688,0,0,0,0,1,9,27
26.0,1.0,True,6.0,2.0,277.0,2023,98.401,0,0,0,0,2,25,27
46.0,4.0,False,4.0,3.0,276.0,2023,97.181,0,0,0,0,1,25,27
28.0,1.0,True,9.0,2.0,281.0,2023,98.204,0,0,0,0,3,21,27
51.0,1.0,True,5.0,3.0,283.0,2023,95.599,0,0,0,0,1,21,27
16.0,1.0,True,8.0,2.0,277.0,2023,99.079,0,0,0,0,2,26,27
42.0,1.0,True,6.0,3.0,277.0,2023,99.152,0,0,0,0,3,26,27
15.0,4.0,False,11.0,2.0,276.0,2023,99.74,0,0,0,0,1,28,27
35.0,1.0,False,13.0,3.0,277.0,2023,100.11,0,0,0,0,3,28,27
20.0,4.0,False,10.0,2.0,284.0,2023,99.017,0,0,0,0,1,2,27
45.0,1.0,False,10.0,3.0,280.0,2023,98.759,0,0,0,0,3,2,27
14.0,1.0,True,13.0,2.0,277.0,2023,98.928,0,0,0,0,2,20,27
36.0,1.0,True,14.0,3.0,278.0,2023,100.678,0,0,0,0,3,20,27
10.0,1.0,True,16.0,2.0,274.0,2023,101.115,0,0,0,0,3,32,27
37.0,1.0,True,15.0,3.0,274.0,2023,99.856,0,0,0,0,3,32,27
20.0,1.0,True,16.0,2.0,285.0,2023,100.742,0,0,0,0,2,6,27
40.0,1.0,True,14.0,3.0,280.0,2023,100.082,0,0,0,0,3,6,27
1.0,1.0,True,20.0,1.0,275.0,2023,95.79,0,0,0,0,3,15,27
17.0,1.0,True,18.0,2.0,277.0,2023,99.864,0,0,0,0,1,15,27
42.0,26.0,False,14.0,3.0,279.0,2023,99.362,0,0,0,0,3,15,27
11.0,1.0,True,16.0,2.0,281.0,2023,100.506,0,0,0,0,3,29,27
35.0,1.0,True,14.0,3.0,277.0,2023,97.984,0,0,0,0,2,29,27
18.0,1.0,True,15.0,2.0,288.0,2023,100.323,0,0,0,0,3,22,27
40.0,1.0,True,13.0,3.0,276.0,2023,98.905,0,0,0,0,2,22,27
10.0,1.0,True,19.0,2.0,275.0,2023,100.443,0,0,0,0,3,4,27
39.0,1.0,True,17.0,3.0,287.0,2023,98.438,0,0,0,0,2,4,27
9.0,1.0,True,19.0,2.0,285.0,2023,98.728,0,0,0,0,2,10,27
27.0,1.0,True,18.0,3.0,278.0,2023,99.843,0,0,0,0,3,10,27
44.0,1.0,True,16.0,4.0,280.0,2023,100.839,0,0,0,0,2,10,27
17.0,1.0,True,20.0,2.0,274.0,2023,102.254,0,0,0,0,3,1,27
38.0,1.0,True,19.0,3.0,277.0,2023,98.923,0,0,0,0,2,1,27
2.0,1.0,True,20.0,2.0,273.0,2023,116.0,0,0,0,0,3,19,27
23.0,1.0,True,20.0,3.0,274.0,2023,100.436,0,0,0,0,2,19,27
51.0,4.0,False,20.0,4.0,280.0,2023,98.017,0,0,0,0,1,19,27
11.0,1.0,True,19.0,2.0,285.0,2023,99.51,0,0,0,0,2,16,27
25.0,1.0,True,19.0,3.0,278.0,2023,101.735,0,0,0,0,3,16,27
43.0,1.0,True,19.0,4.0,280.0,2023,98.274,0,0,0,0,2,16,27
6.0,1.0,True,19.0,2.0,272.0,2023,100.88,0,0,0,0,3,3,27
40.0,1.0,True,20.0,3.0,275.0,2023,103.035,0,0,0,0,3,3,27
1.0,1.0,True,19.0,1.0,274.0,2023,94.301,0,0,0,0,2,27,27
18.0,1.0,True,20.0,2.0,274.0,2023,101.467,0,0,0,0,3,27,27
37.0,1.0,True,20.0,3.0,277.0,2023,101.816,0,0,0,0,3,27,27
13.0,1.0,True,1.0,2.0,184.0,2023,149.911,1,0,0,0,3,30,8
43.0,1.0,True,1.0,3.0,278.0,2023,79.311,0,0,0,0,2,30,8
11.0,1.0,False,19.0,2.0,276.0,2023,81.94,0,0,0,0,3,6,8
34.0,1.0,True,18.0,3.0,276.0,2023,80.911,0,0,0,1,3,6,8
38.0,1.0,True,7.0,2.0,280.0,2023,79.774,0,0,0,0,2,21,8
69.0,1.0,True,6.0,3.0,280.0,2023,81.192,0,0,0,0,1,21,8
13.0,1.0,False,3.0,2.0,214.0,2023,141.915,1,0,0,0,3,2,8
42.0,1.0,True,2.0,3.0,275.0,2023,79.272,0,0,0,0,3,2,8
40.0,1.0,True,4.0,2.0,282.0,2023,80.182,0,0,0,0,3,15,8
12.0,1.0,False,16.0,2.0,120.0,2023,102.344,1,0,0,1,3,28,8
28.0,1.0,True,19.0,3.0,272.0,2023,81.189,0,0,0,1,3,28,8
36.0,1.0,True,19.0,2.0,276.0,2023,82.185,0,0,0,0,2,16,8
54.0,1.0,True,18.0,3.0,279.0,2023,81.837,0,0,0,0,2,16,8
12.0,1.0,True,17.0,2.0,211.0,2023,104.807,1,0,0,1,3,4,8
51.0,1.0,True,19.0,3.0,281.0,2023,80.592,0,0,0,0,3,4,8
2.0,1.0,True,20.0,2.0,276.0,2023,82.407,0,0,0,0,3,29,8
35.0,34.0,True,16.0,2.0,280.0,2023,80.934,0,0,0,1,3,29,8
13.0,1.0,True,12.0,2.0,265.0,2023,125.716,1,0,0,0,3,1,8
13.0,1.0,True,14.0,2.0,228.0,2023,124.45,1,0,0,0,3,32,8
33.0,1.0,True,19.0,3.0,278.0,2023,81.363,0,0,0,0,3,32,8
12.0,1.0,True,15.0,2.0,189.0,2023,101.519,1,0,0,1,3,10,8
32.0,1.0,True,18.0,3.0,279.0,2023,79.532,0,0,0,0,3,10,8
13.0,1.0,True,9.0,2.0,193.0,2023,135.376,1,0,0,0,3,20,8
37.0,1.0,True,9.0,3.0,270.0,2023,80.851,0,0,0,0,3,20,8
13.0,1.0,True,11.0,2.0,261.0,2023,125.08,1,0,0,0,3,19,8
36.0,2.0,False,12.0,3.0,278.0,2023,80.153,0,0,0,0,3,19,8
13.0,1.0,True,2.0,2.0,170.0,2023,141.261,1,0,0,0,3,9,8
41.0,1.0,True,3.0,3.0,278.0,2023,80.396,0,0,0,0,2,9,8
39.0,1.0,True,5.0,2.0,280.0,2023,80.059,0,0,0,0,3,26,8
13.0,1.0,True,19.0,2.0,273.0,2023,86.211,1,0,0,0,3,25,8
37.0,1.0,True,10.0,2.0,279.0,2023,79.412,0,0,0,0,2,3,8
13.0,1.0,True,10.0,2.0,219.0,2023,131.956,1,0,0,0,3,22,8
38.0,1.0,False,13.0,3.0,280.0,2023,80.869,0,0,0,0,3,22,8
3.0,3.0,False,1.0,2.0,270.0,2023,124.721,1,0,0,0,2,30,3
25.0,1.0,True,3.0,3.0,282.0,2023,86.769,0,0,0,0,3,30,3
50.0,1.0,True,1.0,4.0,277.0,2023,86.268,0,0,0,0,2,30,3
70.0,4.0,False,1.0,5.0,278.0,2023,87.83,0,0,0,0,1,30,3
3.0,3.0,False,9.0,2.0,270.0,2023,113.084,1,0,0,0,2,6,3
15.0,1.0,True,11.0,3.0,188.0,2023,107.588,0,1,0,0,3,6,3
45.0,1.0,True,10.0,4.0,274.0,2023,93.21,0,0,0,0,2,6,3
3.0,3.0,False,13.0,2.0,270.0,2023,106.027,1,0,0,0,2,21,3
26.0,1.0,True,10.0,3.0,282.0,2023,86.979,0,0,0,0,2,21,3
51.0,1.0,True,5.0,4.0,277.0,2023,85.421,0,0,0,0,3,21,3
3.0,3.0,False,6.0,2.0,269.0,2023,116.216,1,0,0,0,3,2,3
16.0,1.0,False,7.0,3.0,271.0,2023,88.475,0,1,0,0,2,2,3
45.0,1.0,True,6.0,4.0,274.0,2023,86.987,0,0,0,0,2,2,3
3.0,3.0,False,2.0,2.0,272.0,2023,123.609,1,0,0,0,2,15,3
16.0,1.0,True,2.0,3.0,271.0,2023,90.565,0,1,0,0,2,15,3
48.0,1.0,True,3.0,4.0,277.0,2023,86.182,0,0,0,0,3,15,3
3.0,3.0,False,8.0,2.0,269.0,2023,114.143,1,0,0,0,2,28,3
16.0,1.0,False,15.0,3.0,272.0,2023,89.716,0,1,0,0,3,28,3
37.0,1.0,True,14.0,4.0,273.0,2023,88.068,0,0,0,0,3,28,3
55.0,1.0,True,11.0,5.0,275.0,2023,86.08,0,0,0,0,2,28,3
3.0,3.0,False,16.0,2.0,271.0,2023,103.374,1,0,0,0,2,27,3
15.0,1.0,True,17.0,3.0,271.0,2023,106.237,0,1,0,0,3,27,3
44.0,1.0,True,13.0,4.0,283.0,2023,87.442,0,0,0,0,3,27,3
3.0,1.0,True,20.0,3.0,276.0,2023,98.407,1,0,0,0,3,16,3
35.0,2.0,False,19.0,4.0,271.0,2023,88.835,0,0,0,0,3,16,3
1.0,1.0,True,19.0,1.0,108.0,2023,103.684,1,0,0,1,2,4,3
3.0,3.0,False,18.0,2.0,270.0,2023,100.986,1,0,0,0,2,4,3
13.0,1.0,True,19.0,3.0,270.0,2023,88.203,0,0,0,1,3,4,3
38.0,1.0,True,18.0,4.0,273.0,2023,87.267,0,0,0,0,2,4,3
3.0,2.0,False,19.0,3.0,272.0,2023,96.315,1,0,0,0,3,29,3
24.0,1.0,True,17.0,4.0,269.0,2023,94.099,0,0,0,0,3,29,3
44.0,1.0,True,18.0,5.0,271.0,2023,87.489,0,0,0,0,2,29,3
3.0,3.0,False,10.0,2.0,273.0,2023,111.85,1,0,0,0,2,1,3
15.0,1.0,True,13.0,3.0,223.0,2023,107.455,0,1,0,0,3,1,3
42.0,1.0,True,12.0,4.0,275.0,2023,93.6,0,0,0,0,3,1,3
3.0,3.0,False,14.0,2.0,272.0,2023,105.016,1,0,0,0,2,32,3
9.0,1.0,True,20.0,3.0,270.0,2023,90.807,0,0,0,0,3,32,3
39.0,1.0,True,17.0,4.0,274.0,2023,88.218,0,0,0,0,3,32,3
3.0,6.0,False,7.0,2.0,271.0,2023,115.282,1,0,0,0,2,10,3
12.0,1.0,True,19.0,3.0,270.0,2023,87.794,0,0,0,0,3,10,3
3.0,3.0,False,12.0,2.0,269.0,2023,107.299,1,0,0,0,2,20,3
15.0,1.0,True,15.0,3.0,265.0,2023,106.235,0,1,0,0,3,20,3
41.0,1.0,True,14.0,4.0,272.0,2023,96.628,0,0,0,0,3,20,3
3.0,3.0,False,5.0,2.0,270.0,2023,118.477,1,0,0,0,2,19,3
15.0,1.0,True,8.0,3.0,183.0,2023,108.225,0,1,0,0,3,19,3
42.0,1.0,True,8.0,4.0,275.0,2023,87.349,0,0,0,0,3,19,3
3.0,3.0,False,4.0,2.0,269.0,2023,120.135,1,0,0,0,2,9,3
15.0,1.0,True,7.0,3.0,192.0,2023,106.689,0,1,0,0,3,9,3
43.0,1.0,True,8.0,4.0,273.0,2023,93.868,0,0,0,0,2,9,3
3.0,3.0,False,3.0,2.0,272.0,2023,122.583,1,0,0,0,2,26,3
16.0,1.0,True,6.0,3.0,280.0,2023,90.511,0,1,0,0,2,26,3
46.0,1.0,True,4.0,4.0,277.0,2023,92.869,0,0,0,0,3,26,3
3.0,3.0,False,11.0,2.0,269.0,2023,108.025,1,0,0,0,2,25,3
15.0,1.0,True,14.0,3.0,251.0,2023,107.551,0,1,0,0,3,25,3
42.0,1.0,True,10.0,4.0,280.0,2023,87.635,0,0,0,0,2,25,3
3.0,3.0,False,17.0,2.0,271.0,2023,101.708,1,0,0,0,3,3,3
22.0,1.0,True,19.0,3.0,270.0,2023,98.722,0,0,0,0,2,3,3
41.0,1.0,True,19.0,4.0,276.0,2023,88.026,0,0,0,0,3,3,3
3.0,3.0,False,15.0,2.0,268.0,2023,104.523,1,0,0,0,2,22,3
15.0,1.0,True,16.0,3.0,269.0,2023,106.66,0,1,0,0,3,22,3
23.0,1.0,True,18.0,4.0,269.0,2023,96.077,0,0,0,0,3,22,3
42.0,1.0,True,19.0,5.0,272.0,2023,88.454,0,0,0,0,2,22,3
32.0,4.0,False,11.0,2.0,174.0,2023,126.804,0,1,0,1,1,6,7
29.0,1.0,True,13.0,2.0,249.0,2023,110.559,0,0,0,0,1,21,7
34.0,4.0,False,6.0,2.0,223.0,2023,147.213,1,0,0,0,1,2,7
19.0,1.0,True,12.0,2.0,249.0,2023,112.861,0,0,0,0,3,15,7
33.0,1.0,True,10.0,3.0,118.0,2023,146.13,1,1,0,0,2,15,7
32.0,4.0,False,14.0,2.0,120.0,2023,131.273,0,1,0,1,1,28,7
30.0,1.0,True,16.0,2.0,250.0,2023,112.724,0,0,0,0,1,27,7
28.0,1.0,True,17.0,2.0,248.0,2023,113.094,0,0,0,0,2,4,7
33.0,1.0,True,17.0,3.0,197.0,2023,144.933,1,1,0,0,1,4,7
15.0,1.0,True,18.0,2.0,245.0,2023,114.644,0,0,0,0,3,29,7
33.0,1.0,True,16.0,3.0,181.0,2023,145.863,1,1,0,0,1,29,7
33.0,5.0,False,9.0,2.0,111.0,2023,146.603,1,1,0,0,1,1,7
25.0,1.0,True,18.0,2.0,247.0,2023,115.24,0,0,0,0,3,32,7
34.0,1.0,True,17.0,3.0,232.0,2023,142.914,1,0,0,0,1,32,7
37.0,4.0,False,18.0,4.0,110.0,2023,148.721,1,0,0,0,1,32,7
8.0,1.0,True,20.0,2.0,245.0,2023,127.922,0,0,0,0,2,10,7
33.0,1.0,True,18.0,3.0,181.0,2023,146.674,1,1,0,0,1,10,7
27.0,1.0,True,12.0,2.0,250.0,2023,112.728,0,0,0,0,3,26,7
29.0,1.0,True,9.0,2.0,250.0,2023,113.262,0,0,0,0,2,25,7
33.0,1.0,True,14.0,2.0,154.0,2023,146.908,1,1,0,0,1,3,7
30.0,1.0,True,6.0,2.0,249.0,2023,112.49,0,0,0,0,3,22,7
24.0,1.0,True,1.0,2.0,245.0,2023,102.007,0,0,0,0,3,30,14
52.0,4.0,False,1.0,3.0,250.0,2023,102.723,0,0,0,0,2,30,14
18.0,1.0,True,5.0,2.0,245.0,2023,100.528,0,0,0,0,3,19,14
45.0,4.0,False,3.0,3.0,248.0,2023,101.182,0,0,0,0,2,19,14
25.0,7.0,False,7.0,2.0,246.0,2023,102.542,0,0,0,0,2,21,14
43.0,4.0,False,6.0,3.0,251.0,2023,100.363,0,0,0,0,2,21,14
17.0,1.0,True,8.0,2.0,240.0,2023,104.676,0,0,0,0,3,9,14
50.0,4.0,False,5.0,3.0,247.0,2023,101.746,0,0,0,0,2,9,14
19.0,1.0,True,5.0,2.0,244.0,2023,102.563,0,0,0,0,3,22,14
43.0,4.0,False,5.0,3.0,252.0,2023,102.043,0,0,0,0,2,22,14
29.0,1.0,True,14.0,2.0,252.0,2023,103.607,0,0,0,0,2,25,14
47.0,1.0,True,8.0,3.0,247.0,2023,99.96,0,0,0,0,2,25,14
18.0,1.0,True,11.0,2.0,246.0,2023,109.137,0,0,0,0,3,15,14
44.0,5.0,False,8.0,3.0,248.0,2023,99.627,0,0,0,0,3,15,14
16.0,1.0,True,11.0,2.0,245.0,2023,102.604,0,0,0,0,3,26,14
45.0,4.0,False,8.0,3.0,247.0,2023,102.939,0,0,0,0,3,26,14
